train_tot_loss,train_data_mse,train_phys_loss,val_mse
-0.5058319249323436,0.9858119168451854,0.0007690188909431786,0.002560242870822549
-0.5553031840494701,0.8947048016956874,0.0007082229879285608,0.002196293254382908
-0.5819210229175431,0.8473982044628688,0.0009121218692078921,0.0021752295084297656
-0.5955534018576145,0.8277061517749514,0.0010189140365192933,0.002191183913964778
-0.5941850702677455,0.8403117656707764,0.0008309139427313182,0.0021569072036072613
-0.6019162014126778,0.8327345848083496,0.0008645065785718284,0.002158137015067041
-0.6116891604449067,0.8207485739673887,0.000985715540342166,0.0021516497945412993
-0.6139105978821006,0.8246670344046184,0.0009346424859748888,0.002204103418625891
-0.61614897527865,0.828921058348247,0.0008714675703751189,0.0021591661730781197
-0.6217007626380239,0.8247881010174751,0.001004579707763956,0.002174198266584426
-0.6298213776733194,0.8175566579614367,0.000922229906011905,0.002156179689336568
-0.6279592205371175,0.8295761953507151,0.0008276826265500858,0.0021862321067601443
-0.6375175874148097,0.817806846329144,0.0009667731002472075,0.002146946871653199
-0.6424951191459384,0.8158694856933185,0.0009668962136077296,0.002148827852215618
-0.6487034138824258,0.8118740788527897,0.0009360134385393134,0.002206032176036388
-0.6522757826106889,0.8129628109080451,0.0008776219952518918,0.0021541367867030205
-0.6620754647467818,0.8016128167510033,0.0009203081010907356,0.0021573075791820884
-0.664089343377522,0.8050965996725219,0.0009365476580569521,0.002146219043061137
-0.6700079398495811,0.8006637170910835,0.001004029655762549,0.002153494325466454
-0.6766907796263695,0.7958461429391589,0.0009568617221832808,0.002171704254578799
-0.681494202464819,0.7942980325647763,0.0009193550150874737,0.0021672526840120555
-0.6816513485142163,0.8010695257357189,0.000916862756379747,0.002164953749161214
-0.6859149698700223,0.7994617415325982,0.000977376927039586,0.002175685693509877
-0.6913006763373103,0.7967328535658973,0.0009485458327357524,0.0021589869167655705
-0.7000090735299247,0.7867848798632622,0.0010407358744747139,0.0021774846827611327
-0.704016179910728,0.7870059577482087,0.0009408172523503058,0.0021688367356546222
-0.7104856020637921,0.7813436910510063,0.001022204546773407,0.0021580653614364565
-0.7074889625821795,0.7937535271048546,0.0009590787023106324,0.002163759071845561
-0.7205425138984408,0.7764622867107391,0.0009952148040091352,0.002164589357562363
-0.7273442106587547,0.7703981420823506,0.0010173791088163853,0.0021873141406103967
-0.730499230325222,0.7712059978927884,0.0010071029953126396,0.002173120970837772
-0.7272742827023778,0.7833897503358977,0.0009846648837472977,0.0021613477845676245
-0.7347941898873874,0.775906286069325,0.0010212179186055437,0.0021790574421174823
-0.7397390550800732,0.7735685152666909,0.0009748579936318233,0.002146739873569459
-0.7553215282303947,0.7522056847810745,0.0009733712358865887,0.0021650166949257255
-0.7586056600723948,0.7517655906932694,0.001051984598494268,0.0021298762527294456
-0.7646801631365504,0.747338419514043,0.0010095465446024068,0.0021444726851768793
-0.7789186207311494,0.7274880930781364,0.0011134397708311944,0.0021316964994184673
-0.7751022023814065,0.7403605143938746,0.0010683802372243787,0.002149316819850355
-0.78346136957407,0.7321560904383659,0.000996998473835577,0.002163684950210154
-0.7904121982199805,0.7248707764915058,0.0010967735101335815,0.002171768294647336
-0.7981308251619339,0.7165237196854183,0.0011736713890318892,0.002205656631849706
-0.7996437975338527,0.7200687229633331,0.0010948617439550748,0.002201651758514345
-0.8174052579062325,0.6943726092576981,0.0011870808645783523,0.0022074437816627323
-0.8175835630723408,0.6997097113302776,0.0011351628179129744,0.00216315119760111
-0.823665127158165,0.6942879525678498,0.0011642422593597854,0.0022259797784499823
-0.814860360963004,0.7138250640460423,0.0011759406895310218,0.002204792550764978
-0.8322515508958271,0.688784791954926,0.0012222968195731352,0.0021826424170285465
-0.8527899469648089,0.6595691123179027,0.0011662175841463198,0.002207422081846744
-0.8531899516071592,0.6632048955985478,0.0012221711367601529,0.0022425547474995257
-0.8578260572893279,0.659533000418118,0.0012794045760529116,0.002277406328357756
-0.8608343516077314,0.65901239748512,0.001277278911272463,0.0022451053315307944
-0.869207575917244,0.6492548659443855,0.0013039220191006149,0.002307015669066459
