train_loss,train_data_mse,train_phys_loss,val_mse_raw
0.953348193849836,0.953348193849836,0.0,0.0023630246869288385
0.8743147339139666,0.8743147339139666,0.0,0.002208075614180416
0.8402079120278358,0.8402079120278358,0.0,0.0021903040120378136
0.8347136016402926,0.8347136016402926,0.0,0.002161263534799218
0.8296904670340675,0.8296904670340675,0.0,0.002183642308227718
0.8181627722723144,0.8181627722723144,0.0,0.002178722759708762
0.8265629176582608,0.8265629176582608,0.0,0.00215785353211686
0.8180487539087024,0.8180487539087024,0.0,0.00216214784886688
0.8075785509177617,0.8075785509177617,0.0,0.0021781295421533287
0.8234957765255656,0.8234957765255656,0.0,0.002146776474546641
0.8153868136661393,0.8153868136661393,0.0,0.002166350092738867
0.8120581571544919,0.8120581571544919,0.0,0.0021596044884063304
0.8162456836019244,0.8162456836019244,0.0,0.002153826481662691
0.8114164343902043,0.8114164343902043,0.0,0.0021793852443806826
0.8101421903286662,0.8101421903286662,0.0,0.002157575252931565
0.7968558445572853,0.7968558445572853,0.0,0.0021430486463941633
0.8020920849272183,0.8020920849272183,0.0,0.0021372989634983242
0.8002133816480637,0.8002133816480637,0.0,0.002153828798327595
0.7864900933844703,0.7864900933844703,0.0,0.002156391064636409
0.7886597716382572,0.7886597716382572,0.0,0.0021491975290700792
0.7809093658413205,0.7809093658413205,0.0,0.0021529348101466893
0.7759585667933736,0.7759585667933736,0.0,0.002133351343218237
0.7691714242100716,0.7691714242100716,0.0,0.0021443655947223305
0.7623299530574253,0.7623299530574253,0.0,0.002190435642842203
0.7649621197155544,0.7649621197155544,0.0,0.00214187199017033
0.7541560477444104,0.7541560477444104,0.0,0.0021478079142980278
0.749943175486156,0.749943175486156,0.0,0.0021216409630142154
0.7232152287449155,0.7232152287449155,0.0,0.0021510113729164004
0.7274014108947345,0.7274014108947345,0.0,0.002137042407412082
0.7234173225505012,0.7234173225505012,0.0,0.0021379539743065835
0.6860382823007447,0.6860382823007447,0.0,0.002193281566724181
0.69338358938694,0.69338358938694,0.0,0.0022019805968739093
0.6957580298185349,0.6957580298185349,0.0,0.0021680518984794617
0.6611681718911443,0.6611681718911443,0.0,0.002198808128014207
0.6567570673567908,0.6567570673567908,0.0,0.0022178172308485954
0.6477902776428631,0.6477902776428631,0.0,0.0022219667327590285
0.6332645448190826,0.6332645448190826,0.0,0.002236853109207004
0.6105856453733784,0.6105856453733784,0.0,0.002214930858463049
0.5862143029059682,0.5862143029059682,0.0,0.0023375749005936086
0.5729129229273114,0.5729129229273114,0.0,0.0023391681374050678
0.5567909298198563,0.5567909298198563,0.0,0.00241582861635834
0.5269226101892335,0.5269226101892335,0.0,0.0024102576891891657
0.5202887164694923,0.5202887164694923,0.0,0.002448204124812037
0.49386801357780186,0.49386801357780186,0.0,0.0024374905740842225
0.4770965985953808,0.4770965985953808,0.0,0.0024506466463208197
0.4532251964722361,0.4532251964722361,0.0,0.0024472240940667687
0.41446877856339726,0.41446877856339726,0.0,0.002621662197634578
0.38799229211040903,0.38799229211040903,0.0,0.0025736813666298987
0.3778267928532192,0.3778267928532192,0.0,0.0025825280230492354
0.33264525128262384,0.33264525128262384,0.0,0.0027889096061699094
0.3045813297586782,0.3045813297586782,0.0,0.0026523655513301493
0.29964288430554525,0.29964288430554525,0.0,0.002864530635997653
0.2945917530783585,0.2945917530783585,0.0,0.0029896827880293133
0.2626505818750177,0.2626505818750177,0.0,0.0028097407892346384
0.25441630078213556,0.25441630078213556,0.0,0.0031107204966247083
0.24358362438423292,0.24358362438423292,0.0,0.003032986365724355
0.2240919726235526,0.2240919726235526,0.0,0.0030296864337287844
0.21100654479648387,0.21100654479648387,0.0,0.0030524818925186993
0.21387034867491042,0.21387034867491042,0.0,0.0029477451113052665
0.1840685031243733,0.1840685031243733,0.0,0.0030921092024073006
0.16860874556005,0.16860874556005,0.0,0.00315528434002772
0.16498378956956522,0.16498378956956522,0.0,0.0030144018935970964
0.16249035990663938,0.16249035990663938,0.0,0.003155506984330714
0.1556130096848522,0.1556130096848522,0.0,0.003188616130501032
