rmse,corr,r2,seed
0.05088057368993759,0.39250595876040284,-0.015416502952575684,42
0.050399091094732285,0.4088958415735002,0.0037102699279785156,123
0.05157846212387085,0.3739365653765508,-0.04346287250518799,2024
0.05069611966609955,0.3849035762987202,-0.008067607879638672,7
0.050474587827920914,0.395726845750084,0.0007231831550598145,999
