rmse,corr,r2,seed
0.047967441380023956,0.38934157216087756,0.09752881526947021,42
0.048780422657728195,0.36070535476742865,0.06667834520339966,123
0.049581047147512436,0.35689313971201264,0.03579002618789673,2024
0.048225000500679016,0.39928196509571273,0.08781123161315918,7
0.0472090058028698,0.4205667381071171,0.12584197521209717,999
