rmse,corr,r2,seed
0.061804939061403275,0.8104020227330375,0.5049108266830444,42
0.05931463465094566,0.8270171481149361,0.5440042614936829,123
0.060375045984983444,0.818030534798006,0.5275541543960571,2024
0.05890139192342758,0.8330421691240804,0.5503359436988831,7
0.06217605993151665,0.8168617884590883,0.49894726276397705,999
