train_tot_loss,train_data_mse,train_phys_loss,val_mse
-0.4932066217849129,0.9698545587690253,0.0061551441781614955,0.0067750741727650166
-0.6168327676622491,0.7307033256480568,0.005570999371181978,0.004170770989730954
-0.7422074016771818,0.479584885270972,0.005946588408398001,0.0030040229127431908
-0.7623496824189236,0.4399544384918715,0.00663172443838496,0.002695370504322151
-0.7705278929911161,0.4279127277826008,0.007408044864668658,0.0026604048907756805
-0.7675703952186986,0.4443455824726506,0.0070693444362596464,0.00266579103966554
-0.7956255046944869,0.40164683367076676,0.006559047382324934,0.0026018014953782163
-0.800168652283518,0.39640327503806666,0.007114772329499063,0.0025060783761243024
-0.8172629099143179,0.3733632117509842,0.006815098802019891,0.0024530693384197852
-0.8217480904177615,0.37144524564868525,0.007039521796334731,0.0024689092921713987
-0.8167905085965207,0.3888529703805321,0.007141247783836566,0.002616524735155205
-0.828961896268945,0.3757999876612111,0.006923688134472621,0.0024559117931251726
-0.8476099026830572,0.34759807037679774,0.006830852111115267,0.0024501606627988317
-0.8340382325021845,0.3832523207131185,0.0065033491823430125,0.0024643284268677235
-0.8369166756931105,0.38365363368862554,0.006836135283504662,0.002529322945823272
-0.8341315325937773,0.3938300578217757,0.007148486990971785,0.0024499795011555157
-0.8624343119169536,0.3553996093963322,0.006356770589359496,0.0024590639707942805
-0.840053777945669,0.4041736439654702,0.006170485842678892,0.002442225309399267
-0.8699377963417455,0.35858826966662155,0.006193430542847828,0.0023609295021742582
-0.863985980811872,0.37005495789803955,0.007032203353255203,0.002387649534891049
-0.869055826413004,0.369248291379527,0.006778098936927946,0.0023892721898543337
-0.8869272627328572,0.3492050084628557,0.006309674440049811,0.002412111517818024
-0.8855869174003601,0.3530650087877324,0.007048988690305697,0.002384298810890565
-0.8912399505314074,0.35082085469835683,0.00684386793229925,0.0023954004088106253
-0.8843892781358016,0.3734336973805177,0.0064233062592776195,0.0023482825296620526
-0.9009609159670378,0.3478805454153764,0.006873549366565912,0.0024001115816645324
-0.8791058816407856,0.3985490673466733,0.00616594494663571,0.0023695307900197804
-0.9015573670989588,0.3621022073846114,0.006602862800814603,0.0023856761787707606
-0.9015043471988878,0.36198777744644567,0.007274437597707698,0.0024341957177966833
-0.9028840347340232,0.3706769660899514,0.006891685084586865,0.002388020744547248
-0.914405954511542,0.3575628360635356,0.006804726968862508,0.0024304360461731753
-0.9192685296660975,0.3574813478871396,0.006612579362761033,0.0024010476966698966
-0.936352971353029,0.33731074317505483,0.006345401223944991,0.0023349996966620288
-0.9162021718527141,0.3719552198522969,0.006963838296207159,0.002429284213576466
-0.9306068890973141,0.3562391549348831,0.006814664352293077,0.0023397617818166814
-0.9260136830179315,0.3680484569386432,0.006914570314907714,0.0024159675231203437
-0.957119201358996,0.3264140902381194,0.006506928549099125,0.0023828649815792837
-0.9425798529072812,0.3521270155906677,0.007066698793910052,0.0023796453218286238
