rmse,corr,r2,lambda_phys
0.055184487253427505,0.7899664556614794,0.6052963733673096,0.1
0.055184487253427505,0.7899664556614794,0.6052963733673096,0.5
0.055184487253427505,0.7899664556614794,0.6052963733673096,1.0
0.055184487253427505,0.7899664556614794,0.6052963733673096,5.0
